sex,fb,email_domain,associations,words,badwords,abuse
F,1,bk.ru,27,1,0,0
F,1,mail.ru,27,1,1,0
F,1,mail.ru,27,1,2,0
F,1,mail.ru,27,3,0,0
F,1,bk.ru,27,10,12,0
F,1,tut.by,27,1,0,0
,0,gmail.com,27,2,0,0
M,1,gmail.com,27,9,5,0
,0,gmail.com,27,1,0,0
M,1,ukr.net,27,1,0,0
M,1,gmail.com,27,1,5,0
,0,gmail.com,27,2,4,0
F,1,gmail.com,27,1,0,0
F,1,gmail.com,27,0,6,0
F,1,gmail.com,27,1,2,0
F,1,gmail.com,27,0,5,0
F,1,inbox.ru,27,0,2,0
,0,gmail.com,27,0,0,0
,0,yandex.ua,27,1,0,0
,0,gmail.com,27,1,0,0
,0,gmail.com,27,0,2,0
,0,yandex.ru,27,0,0,0
,0,gmail.com,27,0,2,0
,0,mail.ru,27,0,4,0
,0,spaces.ru,27,1,0,0
M,1,gmail.com,27,0,0,0
M,1,ya.ru,27,0,2,0
F,1,ya.ru,27,0,6,0
,0,yandex.ru,27,0,0,0
F,1,inbox.ru,27,0,4,0
,0,tut.by,27,0,14,0
M,1,gmail.com,27,0,2,0
,0,mail.ru,27,0,2,0
M,1,gmail.com,27,0,4,0
,0,mail.ru,27,0,0,0
,0,mail.ru,27,0,0,0
,0,yandex.ru,27,0,3,0
M,1,gmail.com,27,0,2,0
F,1,gmail.com,27,0,0,0
,0,gmail.com,27,1,7,0
M,1,alexeymarkov.ru,27,0,2,0
,0,yandex.ru,27,0,0,0
M,1,gmail.com,27,2,0,0
,0,inbox.ru,27,0,6,0
,0,lackmail.ru,27,0,2,0
M,1,,27,0,3,0
F,1,yandex.ru,27,0,0,0
,0,list.ru,27,0,1,0
M,1,yandex.ru,27,0,0,0
F,1,gmail.com,27,1,1,0
F,1,mail.ru,27,0,0,0
F,1,,27,0,0,0
M,1,yandex.ru,27,0,0,0
,0,gmail.com,27,0,0,0
M,1,,27,0,1,0
M,1,mail.ru,27,0,0,0
,0,inbox.ru,27,0,2,0
,0,mail.ru,27,1,2,0
F,1,,27,0,4,0
,0,yandex.ru,27,0,2,0
,0,mail.ru,27,0,4,0
F,1,gmail.com,27,0,0,0
,0,gmail.com,27,0,0,0
,0,yandex.ru,27,0,2,0
M,1,mail.ru,27,1,2,0
M,1,gmail.com,27,1,1,1
F,1,gmail.com,27,0,2,0
F,1,mail.ru,27,1,4,0
,0,yandex.ru,27,1,0,0
F,1,gmail.com,27,0,1,0
M,1,gmail.com,27,0,2,0
,0,mail.ru,27,0,0,0
,0,yandex.ru,27,0,2,0
F,1,,27,1,4,0
M,1,,27,0,1,0
M,1,gmail.com,27,1,1,0
,0,gmail.com,27,1,2,0
F,1,bk.ru,27,0,12,0
,0,mail.ru,27,0,2,0
,0,yandex.ru,28,5,2,0
,0,yandex.ru,28,0,0,0
,0,mail.ru,28,2,1,0
M,1,inbox.ru,28,1,0,0
,0,mail.ru,28,0,0,0
,0,mail.ru,28,1,0,0
,0,gmail.com,28,1,1,0
F,1,,28,1,2,0
F,1,gmail.com,28,1,2,0
M,1,gmail.com,28,2,4,0
,0,mail.ru,28,0,0,0
,0,gmail.com,28,1,4,0
M,1,list.ru,28,0,4,0
F,1,yandex.ru,28,2,1,0
,0,gmail.com,28,0,0,0
M,1,mail.ru,28,0,2,0
M,1,gmail.com,28,1,2,0
F,1,yandex.ru,28,0,2,0
,0,mail.ru,28,1,0,0
M,1,ya.ru,28,2,10,0
,0,mail.ru,28,1,13,6
,0,mail.ru,28,0,2,0
F,1,mail.ru,28,1,0,0
F,1,mail.ru,28,1,8,0
,0,tut.by,28,0,6,2
M,1,frtk.ru,28,0,0,0
,0,mail.ru,28,1,0,0
F,1,gmail.com,28,2,0,0
F,1,gmail.com,28,0,0,0
F,1,yandex.ua,28,0,0,0
F,1,,28,0,3,0
F,1,mail.ru,28,0,0,0
M,1,mail.ru,28,0,0,0
,0,gmail.com,28,0,2,0
,0,mail.ru,28,0,4,0
M,1,mail.ru,28,1,2,0
M,1,gmail.com,28,0,0,0
,0,gmail.com,28,0,2,0
M,1,yandex.ru,28,0,12,1
F,1,yandex.ru,28,0,0,1
M,1,mail.ru,28,0,2,0
,0,mail.ru,28,0,4,0
,0,mail.ru,28,2,7,0
,0,ya.ru,28,0,4,0
M,1,yandex.ru,28,0,2,0
F,1,mail.ru,28,0,3,0
,0,yandex.ru,28,0,0,0
F,1,gmail.com,28,0,4,0
M,1,yandex.ru,28,0,0,0
,0,inbox.ru,28,0,7,0
,0,mail.ru,28,0,2,0
F,1,bigmir.net,28,2,1,0
F,1,gmail.com,28,1,2,0
F,1,mail.ru,28,0,0,0
,0,yandex.ru,28,0,0,0
M,1,gmail.com,28,0,9,0
,0,gmail.com,28,0,2,0
F,1,mail.ru,28,1,0,0
F,1,,28,0,2,0
M,1,gmail.com,28,0,4,0
M,1,gmail.com,28,3,2,0
,0,mail.ru,28,0,1,0
,0,mail.ru,28,0,0,0
F,1,gmail.com,28,1,3,0
,0,ya.ru,28,0,5,0
F,1,gmail.com,28,0,0,0
,0,mail.ru,28,0,0,0
M,1,,28,0,4,2
M,0,juks.ru,29,3,0,0
,0,gmail.com,29,3,1,0
M,1,gmail.com,29,2,0,0
,0,yandex.ru,29,0,0,0
,0,mail.ru,29,6,4,0
M,1,yandex.ru,29,2,2,0
M,1,yahoo.com,29,2,2,0
F,1,yandex.ru,29,1,10,0
F,1,yandex.ru,29,2,0,0
F,1,list.ru,29,2,6,0
F,1,gmail.com,29,0,0,0
,0,gmail.com,29,1,0,0
M,1,gmail.com,29,6,0,0
M,1,gmail.com,29,0,2,0
F,1,mail.ru,29,1,3,0
F,1,yandex.ru,29,1,5,0
M,1,mail.ru,29,4,3,0
M,1,mail.ru,29,1,4,0
F,1,gmail.com,29,1,0,0
M,1,narod.ru,29,1,30,0
M,1,mail.ru,29,2,5,0
M,1,gmail.com,29,1,0,0
F,1,pochta.ru,29,0,0,0
,0,mail.ru,29,0,0,0
M,1,gmail.com,29,0,0,0
F,1,gmail.com,29,0,0,0
M,1,rambler.ru,29,0,6,0
M,1,gmail.com,29,0,2,0
F,1,yandex.ru,29,1,0,0
M,1,gmail.com,29,0,0,0
M,1,wilgood.ru,29,0,4,0
M,1,mail.ru,29,0,0,0
F,1,mail.ru,29,0,0,0
F,1,mail.ru,29,1,2,0
M,1,,29,1,2,0
F,1,i.ua,29,0,0,0
,0,gmail.com,29,0,1,0
,0,mail.ru,29,0,0,0
,0,tut.by,29,0,4,0
,0,gmail.com,29,0,0,0
M,1,gmail.com,29,1,2,0
F,1,gmail.com,29,0,0,0
F,1,me.com,29,0,0,0
F,1,sib-drakon.ru,29,0,1,0
,0,bk.ru,29,1,0,0
,0,mail.ru,29,0,21,0
F,1,,29,0,2,0
,0,mail.ru,29,0,2,0
M,1,mail.ru,29,0,0,0
,0,yandex.com,29,0,2,0
F,1,gmail.com,29,1,0,0
M,1,gmail.com,29,0,2,0
,0,mail.ru,29,0,2,0
,0,mail.ru,29,0,2,0
,0,list.ru,29,0,0,0
M,1,gmail.com,29,0,2,0
,0,gmail.com,29,1,3,0
,0,yandex.ru,29,0,4,0
,0,mail.ru,29,0,0,0
,0,mail.ru,29,0,0,0
M,1,yandex.ru,29,0,0,0
F,1,ukr.net,29,0,0,0
,0,gmail.com,29,0,0,0
M,1,,29,0,2,0
,0,mail.ru,29,0,6,0
F,1,bk.ru,29,0,2,0
,0,gmail.com,29,0,0,0
F,1,mail.ru,29,0,0,0
F,1,bk.ru,29,0,1,0
F,1,gmail.com,29,0,1,0
M,1,gmail.com,29,0,0,0
F,1,,29,2,2,0
M,1,spaces.ru,29,0,1,2
F,1,mail.ru,29,0,0,0
,0,yandex.ru,29,0,0,0
M,1,gmail.com,29,0,0,0
,0,mail.ru,29,0,1,0
M,0,gmail.com,30,3,6,0
,0,yandex.ru,30,2,1,0
,0,taxcom.ru,30,3,3,0
,0,oppozit.ru,30,3,15,0
M,1,gmail.com,30,3,5,0
M,1,yandex.ru,30,2,1,0
F,1,yandex.ru,30,3,2,0
,0,yandex.ru,30,0,4,0
,0,mail.ru,30,0,2,0
F,1,yahoo.com,30,3,0,0
M,1,ya.ru,30,0,0,0
M,1,gmail.com,30,0,0,0
F,1,yandex.ru,30,0,0,0
F,1,vostok.ru,30,1,30,0
F,1,yandex.ru,30,0,0,0
,0,list.ru,30,1,0,0
M,1,mail.ru,30,0,0,0
M,1,inbox.ru,30,0,0,0
F,1,gmail.com,30,0,0,0
M,1,gmail.com,30,0,0,0
,0,mail.ru,30,7,6,0
F,1,,30,0,2,0
,0,mail.ru,30,0,0,0
F,1,gmail.com,30,0,0,0
,0,mail.ru,30,0,0,0
F,1,yandex.ru,30,0,3,0
,0,yandex.ru,30,0,4,0
,0,bk.ru,30,0,2,0
F,1,bk.ru,30,0,0,0
F,1,gmail.com,30,4,7,2
F,1,yandex.ru,30,0,0,0
,0,bk.ru,30,0,0,0
,0,yandex.ru,30,0,1,0
F,1,rambler.ru,30,0,0,0
,0,mail.ru,30,0,5,0
F,1,gmail.com,30,0,0,0
M,1,mail.ru,30,0,0,0
M,1,yandex.ru,30,2,1,0
F,1,gmail.com,30,1,2,0
,0,gmail.com,30,3,1,0
,0,gmail.com,30,0,3,0
M,1,mail.ru,30,2,0,0
M,1,ukr.net,30,2,3,3
,0,bk.ru,30,1,0,0
M,1,mail.ru,30,0,2,0
F,1,,30,0,0,0
M,1,mail.ru,30,1,0,0
,0,mail.ru,30,0,5,0
F,1,gmail.com,30,1,6,0
F,1,inbox.ru,30,0,1,0
M,1,gmail.com,30,0,0,0
F,1,inbox.ru,30,1,0,0
,0,gmail.com,30,0,1,0
M,1,gmail.com,30,0,0,0
,0,mail.ru,30,0,0,0
F,1,yahoo.com,30,0,0,0
,0,yandex.ru,30,0,0,0
F,1,yandex.ru,30,0,0,0
,0,gmail.com,30,0,0,0
,0,mail.ru,30,0,3,0
,0,gmail.com,30,0,0,0
F,1,gmail.com,30,1,6,1
F,1,mail.ru,30,0,0,0
F,1,gmail.com,30,0,5,0
M,1,gmail.com,30,0,0,0
,0,gmail.com,31,2,4,0
F,1,mail.ru,31,1,2,0
F,1,mail.ru,31,0,0,0
F,1,mail.ru,31,5,5,0
F,1,gmail.com,31,2,2,0
M,1,mail.ru,31,0,0,0
M,1,mail.ru,31,3,0,0
F,1,gmail.com,31,4,0,0
M,1,yandex.ru,31,2,7,0
,0,rambler.ru,31,0,0,0
,0,gmail.com,31,1,0,0
F,1,gmail.com,31,0,2,0
F,1,mail.ru,31,0,0,0
,0,ukr.net,31,0,0,0
M,1,gmail.com,31,1,0,0
M,1,gmail.com,31,2,0,0
M,1,mail.ru,31,1,4,0
,1,gmail.com,31,1,4,0
F,1,mail.ru,31,1,7,0
M,1,rambler.ru,31,0,2,0
,0,mail.ru,31,2,4,0
,0,bk.ru,31,5,0,0
M,1,gmail.com,31,0,0,0
M,1,list.ru,31,0,0,0
F,1,bk.ru,31,0,0,0
,0,gmail.com,31,1,0,0
F,1,inbox.ru,31,0,2,0
M,1,mail.ru,31,1,2,0
,0,yahoo.com,31,0,0,0
M,1,mail.ru,31,0,6,0
,0,mail.ru,31,0,2,0
F,1,mail.ru,31,1,3,0
F,1,mail.ru,31,0,4,0
,0,rambler.ru,31,0,4,0
F,1,,31,0,0,0
,0,gmail.com,31,1,0,0
F,1,mail.ru,31,0,1,0
F,1,my18.ru,31,0,2,0
M,1,gmail.com,31,0,6,0
,0,mail.ru,31,0,0,0
,0,gmail.com,31,0,2,0
F,1,,31,1,1,0
M,1,gmail.com,31,0,9,0
F,1,yandex.ru,31,0,0,0
,0,yandex.ru,31,1,14,0
M,1,bk.ru,31,0,0,0
F,1,yandex.ru,31,3,6,0
M,1,gmail.com,31,0,0,0
,0,gmail.com,31,0,6,0
,0,ex.ua,31,0,0,0
M,1,pochta.ru,31,1,3,2
M,1,gmail.com,31,0,0,0
F,1,yandex.ru,31,0,2,0
F,1,yandex.ru,31,0,0,0
M,1,mail.ru,31,0,0,0
,0,mail.ru,31,0,2,0
,0,gmail.com,31,0,2,0
,0,mail.ru,31,0,2,0
,0,mail.ru,31,0,1,0
F,1,,31,0,2,0
F,1,gmail.com,31,0,0,0
M,1,mail.ru,31,0,0,0
,0,mail.ru,31,0,5,1
,0,yandex.ru,31,0,2,0
F,1,,31,0,2,0
F,1,,31,1,2,0
F,1,bk.ru,31,0,0,0
M,1,,31,1,16,0
F,1,yandex.ru,31,0,0,0
,0,bk.ru,32,11,3,0
,0,mail.ru,32,3,2,0
M,1,yandex.ru,32,0,0,0
F,1,yandex.kz,32,0,2,0
M,1,yandex.ru,32,0,3,0
F,1,mail.ru,32,5,2,0
M,1,gmail.com,32,1,0,0
M,1,primmarketing.ru,32,0,3,0
M,1,raisegroup.com,32,1,2,0
F,1,mail.ru,32,1,4,0
F,1,mail.ru,32,0,2,0
F,1,gmail.com,32,1,0,0
,0,mail.ru,32,1,0,0
F,1,gmail.com,32,0,10,0
,0,gmail.com,32,0,2,0
,0,gmail.com,32,3,4,0
F,1,mail.ru,32,1,4,0
,0,yandex.ru,32,0,2,0
M,1,mail.ru,32,0,2,0
,0,mail.ru,32,0,0,0
M,1,gmail.com,32,0,2,0
M,1,,32,2,2,0
F,1,mail.com,32,0,0,0
F,1,gmail.com,32,0,3,0
F,1,mail.ru,32,0,7,0
,0,mail.ru,32,0,4,0
M,1,gmail.com,32,0,0,0
M,1,gmail.com,32,1,2,0
M,1,tut.by,32,0,0,1
,0,mail.ru,32,0,0,0
,0,mail.ru,32,0,3,0
,0,mail.ru,32,0,2,0
F,1,gmail.com,32,0,5,0
F,1,mail.ru,32,0,2,0
,0,list.ru,32,0,1,0
F,1,yandex.ru,32,0,0,0
F,1,rambler.ru,32,0,0,0
F,1,mail.ru,32,0,2,0
F,1,mail.ru,32,0,0,0
F,1,mail.ru,32,0,0,0
F,1,yandex.ru,32,0,0,0
M,1,mail.ru,32,1,0,0
F,1,mail.ru,32,0,5,0
,0,yandex.ru,32,2,2,0
F,1,mail.ru,32,0,0,0
F,1,inbox.ru,32,0,0,0
F,1,,32,1,5,0
,0,is74.ru,33,0,0,0
,0,yandex.ru,33,1,2,0
,0,gmail.com,33,2,2,0
M,1,ukr.net,33,3,0,0
F,1,mail.ru,33,4,4,0
F,1,yandex.ru,33,1,3,0
F,1,yandex.ru,33,1,0,0
,0,gmail.com,33,0,8,0
F,1,mail.ru,33,1,4,0
F,1,mail.ru,33,4,0,0
,0,mail.ru,33,1,0,0
,0,inbox.ru,33,2,4,0
M,1,gmail.com,33,1,0,0
F,1,meta.ua,33,3,0,0
,0,yandex.ru,33,0,0,0
F,1,bk.ru,33,0,4,0
M,1,gmail.com,33,1,8,0
F,1,mail.ru,33,2,2,0
F,1,mail.ru,33,0,2,0
,0,gmail.com,33,2,2,0
,0,gmail.com,33,1,1,0
F,1,,33,1,4,0
,0,mail.ru,33,0,2,0
,0,rambler.ru,33,0,0,0
F,1,yandex.ru,33,2,0,0
F,1,gmail.com,33,4,0,0
,0,alchagirov.ru,33,1,4,0
,0,rambler.ru,33,1,2,0
M,1,mail.ru,33,0,4,0
M,1,mail.ru,33,1,2,0
M,1,,33,1,4,0
F,1,mail.ru,33,0,10,0
,0,yandex.ru,33,0,0,0
F,1,mail.ru,33,2,0,0
M,1,gmail.com,33,1,1,0
,0,mail.ru,33,0,0,0
,0,gmail.com,33,0,4,0
M,1,mail.ru,33,0,0,0
M,1,yandex.ru,33,0,0,0
M,1,gmail.com,33,2,0,0
,0,yandex.ru,33,0,4,0
F,1,,33,1,0,0
F,1,gmail.com,33,0,0,0
M,1,mail.ru,33,0,0,0
M,1,list.ru,33,0,5,0
F,1,mail.ru,33,0,9,0
M,1,,33,0,2,0
,0,mail.ru,33,0,0,0
M,1,mail.ru,33,1,2,0
F,1,mail.ru,33,0,2,0
F,1,yandex.ru,33,0,1,0
,0,yandex.ru,33,0,0,1
,0,mail.ru,33,0,0,0
,0,mail.ru,33,0,0,0
F,1,,33,2,5,0
,0,gmail.com,33,0,0,0
M,1,mail.ru,33,0,1,1
M,1,mail.ru,33,0,2,0
F,1,,33,0,0,0
,0,bk.ru,33,1,0,0
,0,mail.ru,33,0,1,0
,0,yandex.ru,33,0,3,0
M,1,yandex.ru,33,0,2,0
,0,mail.ru,33,0,0,0
,0,yandex.ru,33,0,0,0
F,1,gmail.com,33,0,0,0
,0,yandex.ru,33,0,0,0
,0,yandex.ru,33,0,0,0
F,1,bk.ru,33,0,2,0
M,1,mail.ru,33,0,0,0
,0,mail.ru,34,6,5,1
,0,gmail.com,34,5,5,0
,0,gmail.com,34,4,0,0
,0,galky.ru,34,0,0,0
,0,mail.ru,34,1,9,0
,0,bk.ru,34,1,4,0
,0,rambler.ru,34,0,0,0
,0,mail.ru,34,0,0,0
F,1,mail.ru,34,6,7,0
F,1,yandex.ru,34,1,0,0
F,1,mail.ru,34,1,2,0
F,1,gmail.com,34,0,0,0
F,1,mail.ru,34,0,0,0
,0,yandex.ru,34,0,0,0
M,1,gmail.com,34,0,2,0
M,1,gmail.com,34,0,2,1
,0,mail.ru,34,0,2,0
F,1,mail.ru,34,1,2,0
F,1,mail.ru,34,1,0,0
,0,yandex.ru,34,1,0,0
,0,inbox.ru,34,2,4,0
F,1,,34,2,6,0
,0,mail.ru,34,0,2,0
F,1,mail.ru,34,0,4,0
F,1,yandex.ru,34,0,0,0
,0,mail.ru,34,1,4,0
M,1,yandex.ru,34,2,6,0
F,1,gmail.com,34,2,0,0
,0,gmail.com,34,0,4,0
F,1,mail.ru,34,0,0,0
,0,mail.ru,34,0,4,0
M,1,gmail.com,34,1,0,0
,0,mail.ru,34,0,14,0
F,1,gmail.com,34,2,0,0
,0,yandex.ru,34,0,0,0
F,1,yandex.ru,34,0,3,0
M,1,gmail.com,34,0,0,1
F,1,inbox.ru,34,0,0,0
M,1,mail.ru,34,2,1,0
,0,bk.ru,34,0,0,0
F,1,ukr.net,34,0,1,0
M,1,gmail.com,34,0,6,0
,0,gmail.com,34,0,2,0
,0,inbox.ru,34,0,0,0
,0,list.ru,34,0,0,0
,0,gmail.com,34,0,7,0
F,1,yandex.ru,34,0,2,0
,0,yandex.ru,34,0,3,0
,0,yandex.ru,34,1,0,0
,0,bk.ru,34,0,0,0
F,1,rambler.ru,34,0,4,0
,0,mail.ru,34,0,2,0
M,1,mail.ru,34,0,2,0
,1,gmail.com,34,0,0,0
F,1,i.ua,34,0,1,0
M,1,pisem.net,34,1,8,0
F,1,gmail.com,34,0,0,0
M,1,,34,0,0,0
M,1,gmail.com,34,1,1,0
,0,yandex.ru,34,0,6,2
F,1,gmail.com,34,1,1,0
F,1,yandex.ru,34,0,2,0
,0,gmail.com,34,1,4,0
,0,rambler.ru,35,13,5,0
,0,ua.fm,35,4,1,0
,0,gmail.com,35,0,0,0
,0,yandex.ru,35,0,0,0
,0,yandex.ru,35,2,3,0
,0,gmail.com,35,1,0,0
,0,gmail.com,35,0,0,0
,0,yandex.ru,35,1,2,0
,0,gmail.com,35,1,31,0
,0,rambler.ru,35,5,4,0
F,1,yandex.ru,35,2,6,0
,0,yandex.ru,35,4,6,0
,0,ya.ru,35,0,2,0
M,1,mail.ru,35,1,2,0
,0,mail.ru,35,1,0,0
,0,gmail.com,35,1,6,0
,0,list.ru,35,0,12,1
M,1,gmail.com,35,1,0,0
,0,mail.ru,35,1,0,0
M,1,yandex.ru,35,1,4,0
,0,mail.ru,35,1,14,0
M,1,training-institute.ru,35,0,9,0
F,1,mail.ru,35,0,2,0
F,1,mail.ru,35,0,0,0
F,1,mail.ru,35,2,0,0
,0,gmail.com,35,0,0,0
M,1,yandex.by,35,0,2,0
,0,mail.ru,35,0,0,0
,0,yandex.ru,35,3,2,0
,0,mail.ru,35,0,0,0
M,1,yandex.ru,35,2,2,0
F,1,yandex.ru,35,0,0,0
F,1,mail.ru,35,0,0,0
M,1,gmail.com,35,0,2,0
F,1,gmail.com,35,1,15,0
F,1,,35,0,2,0
M,1,list.ru,35,0,4,0
,0,mail.ru,35,0,4,0
,0,yandex.ru,35,0,0,0
M,1,bk.ru,35,1,3,0
F,1,gmail.com,35,0,2,0
M,1,,35,1,4,0
,0,gmail.com,35,1,4,0
F,1,bk.ru,35,0,4,0
,0,gmail.com,35,0,1,0
F,1,,35,0,2,0
F,1,ukr.net,35,0,0,0
M,1,gmail.com,35,1,1,0
,0,gmail.com,35,0,3,0
,0,gmail.com,35,0,2,0
F,1,yandex.ru,35,0,0,0
,0,gmail.com,35,0,2,0
,0,gmail.com,35,0,0,0
M,1,mail.ru,35,0,4,1
,0,yandex.ru,35,0,0,1
F,1,mail.ru,35,1,5,0
,0,gmail.com,35,0,2,0
M,1,,35,0,0,0
M,1,gmail.com,35,1,0,0
M,1,bk.ru,35,0,5,0
F,1,gmail.com,35,0,2,0
M,1,mail.ru,35,0,4,0
,0,rambler.ru,35,0,0,0
F,1,,35,0,3,0
,0,mail.ru,35,0,4,0
,0,gmail.com,35,0,4,0
,0,gmail.com,35,0,2,1
M,1,gmail.com,35,0,0,0
,0,gmail.com,36,2,0,0
,0,yandex.ru,36,1,1,0
,0,mail.ru,36,0,0,0
M,1,list.ru,36,2,4,0
F,1,mail.ru,36,0,0,0
M,1,mail.ru,36,0,4,0
,0,mail.ru,36,3,4,0
,0,mail.ru,36,5,7,0
M,1,yandex.ru,36,2,2,0
,0,rambler.ru,36,1,4,0
,0,mail.ru,36,0,2,0
F,1,rambler.ru,36,1,0,0
F,1,pochta.ru,36,5,1,0
M,1,mail.ru,36,0,15,0
F,1,gmail.com,36,1,0,0
M,1,gmail.com,36,0,21,0
,0,gmail.com,36,2,16,0
,0,mail.ru,36,2,0,0
,0,ukr.net,36,2,2,1
F,1,gmail.com,36,4,2,0
M,1,freenet.de,36,0,10,0
M,1,gmail.com,36,0,0,1
F,1,yandex.ru,36,0,0,0
F,1,gmail.com,36,0,0,1
,0,yandex.ru,36,0,6,0
,0,yandex.ru,36,0,4,0
F,1,,36,0,10,0
F,1,gmail.com,36,0,0,0
F,1,mail.ru,36,0,2,0
F,1,yandex.ru,36,0,4,0
F,1,gmail.com,36,0,0,0
,0,mail.ru,36,0,0,0
,0,list.ru,36,0,0,0
F,1,mail.ru,36,0,2,0
,0,bk.ru,36,0,0,0
F,1,yandex.ru,36,0,4,0
,0,gmail.com,36,0,1,0
,0,mail.ru,36,0,0,0
,0,gmail.com,36,0,4,0
,0,mail.ru,36,0,0,0
,0,gmail.com,36,0,3,0
,0,mail.ru,36,0,0,0
F,1,mail.ru,36,0,2,0
F,1,,36,0,1,0
F,1,yandex.ru,36,0,0,0
M,1,gmail.com,36,1,1,0
,0,ya.ru,36,0,3,0
,0,mail.ru,36,0,5,0
F,1,mail.ru,36,0,4,0
F,1,yandex.ru,36,0,1,0
F,1,mail.ru,36,1,1,0
,0,gmail.com,36,0,1,0
,0,mail.ru,36,0,1,0
M,1,gmail.com,37,9,2,0
,0,gmail.com,37,0,0,0
M,1,gmail.com,37,0,2,0
,0,mail.ru,37,2,4,0
,0,gmail.com,37,3,1,0
,0,yandex.ru,37,4,2,0
M,1,gmail.com,37,2,2,0
,0,mail.ru,37,1,12,0
,0,mail.ru,37,1,0,0
M,1,mail.ru,37,1,0,1
M,1,yandex.ru,37,1,0,0
F,1,mail.ru,37,0,0,0
F,1,gmail.com,37,2,0,0
M,1,jinishian.am,37,1,4,0
,0,pisem.net,37,2,2,0
F,1,gmail.com,37,0,1,0
,0,yandex.ru,37,0,0,0
M,1,mail.ru,37,0,3,0
,0,gmail.com,37,0,0,0
M,1,brandbrothers.ru,37,0,2,0
F,1,list.ru,37,0,2,0
,0,bk.ru,37,0,0,0
M,1,mail.ua,37,0,2,0
M,1,k66.ru,37,0,2,0
F,1,mail.ru,37,0,0,0
F,1,,37,2,2,0
M,1,gmail.com,37,1,9,0
M,1,gmail.com,37,0,0,0
,0,gmail.com,37,0,0,0
,0,mail.ru,37,0,10,0
,0,mail.ru,37,2,3,1
F,1,,37,0,7,0
F,1,mail.ru,37,0,4,0
F,1,mail.ru,37,0,4,0
F,1,mail.ru,37,0,3,0
M,1,rambler.ru,37,0,3,0
F,1,yandex.ru,37,0,2,0
,1,gmail.com,37,1,0,0
M,1,yandex.ru,37,0,0,0
F,1,mail.ru,37,0,0,0
F,1,yandex.ru,37,1,0,0
F,1,mail.ru,37,0,4,0
,0,mail.ru,37,0,6,0
F,1,gmail.com,37,0,0,0
M,1,mail.ru,37,0,2,0
F,1,inbox.ru,37,1,3,0
,0,yandex.ru,37,0,1,0
F,1,gmail.com,37,3,0,0
,0,yandex.ru,37,0,1,0
F,1,yandex.ru,37,0,0,0
F,1,inbox.ru,37,0,2,0
M,1,yandex.ru,37,0,7,0
M,1,mail.ru,37,0,1,0
,0,bk.ru,37,0,10,9
,0,gmail.com,37,2,1,0
F,1,mail.ru,37,0,6,0
F,1,mail.ru,37,1,3,0
M,1,mail.ru,37,1,3,0
M,1,mail.ru,37,0,2,0
M,1,gmail.com,37,1,0,0
,0,mail.ru,37,0,6,0
F,1,mail.ru,37,0,2,0
M,1,gmail.com,37,0,5,0
,0,gmail.com,38,16,8,0
,0,gmail.com,38,1,4,0
F,1,yandex.ru,38,1,5,0
F,1,gmail.com,38,0,2,0
,0,yandex.ru,38,1,0,0
,0,gmail.com,38,3,2,0
F,1,mail.ru,38,0,4,0
M,1,mail.ru,38,1,0,0
,0,mail.ru,38,1,1,0
,0,mail.ru,38,0,2,0
,0,mail.ru,38,2,0,0
F,1,yandex.ru,38,0,2,0
,0,ukr.net,38,0,4,0
F,1,hotmail.com,38,0,6,0
,0,mail.ru,38,0,0,0
F,1,gmail.com,38,1,2,1
,0,mail.ru,38,5,14,0
,0,mail.ru,38,0,8,0
,0,mail.ru,38,1,4,0
F,1,mail.ru,38,0,0,0
,0,yandex.ru,38,1,6,0
M,1,gmail.com,38,0,0,0
,0,mail.ru,38,0,2,0
,0,mail.ru,38,0,2,0
F,1,yandex.ru,38,1,6,0
F,1,gmail.com,38,0,2,0
,0,gmail.com,38,0,0,0
F,1,rambler.ru,38,0,4,0
M,1,mail.ru,38,1,0,0
M,1,gmail.com,38,1,8,0
M,1,yandex.ru,38,2,4,0
,0,gmail.com,38,1,3,0
F,1,gmail.com,38,1,3,0
,0,gmail.com,38,0,0,0
,0,gmail.com,38,1,4,0
M,1,mail.ru,38,0,0,0
F,1,yandex.ru,38,0,9,0
,0,gmail.com,38,0,3,0
M,1,,38,0,2,2
M,1,mail.ru,38,1,2,1
,0,mail.ru,38,0,9,0
F,1,mail.ru,38,0,0,0
F,1,list.ru,38,1,2,0
F,1,gmail.com,38,0,0,0
,0,gmail.com,38,1,1,0
,0,yandex.ru,38,0,0,0
M,1,,38,0,0,0
M,1,gmail.com,38,0,2,0
,0,mail.ru,38,0,3,0
F,1,gmail.com,38,0,2,0
F,1,bk.ru,38,0,4,0
,0,gmail.com,39,2,1,0
,0,hotmail.com,39,1,6,3
F,1,list.ru,39,2,2,0
,0,gmail.com,39,2,0,0
,0,mail.ru,39,1,0,0
M,1,mail.ru,39,2,0,0
,0,gmail.com,39,1,0,0
F,1,mail.ru,39,1,2,0
M,1,mail.ru,39,1,0,0
F,1,mail.ru,39,0,4,0
M,1,,39,1,0,0
,0,gmail.com,39,1,0,0
M,1,mail.ru,39,2,6,0
F,1,gmail.com,39,1,4,0
,0,mail.ru,39,0,0,0
F,1,mail.ru,39,0,0,0
,0,mail.ru,39,0,8,0
,0,mail.ru,39,0,4,0
,0,mail.ru,39,0,0,0
F,1,bk.ru,39,0,4,0
,0,gmail.com,39,0,5,0
F,1,yandex.ru,39,0,0,0
,0,yandex.ru,39,0,0,0
